date,team,resource_category,quarter,total_cost,avg_utilization,running_total_cost
2024-05-21,MAC1,Storage,Q2,244.9,63.0,39430.490000000005
2024-05-22,MAC1,Storage,Q2,252.48,60.0,39682.97000000001
2024-05-23,MAC1,Storage,Q2,238.06,51.0,39921.030000000006
2024-05-24,MAC1,Storage,Q2,232.19,56.0,40153.22000000001
2024-05-25,MAC1,Storage,Q2,194.7,68.0,40347.920000000006
2024-05-26,MAC1,Storage,Q2,158.63,63.0,40506.549999999996
2024-05-27,MAC1,Storage,Q2,267.79,60.0,40774.34
2024-05-28,MAC1,Storage,Q2,227.88,68.0,41002.219999999994
2024-05-29,MAC1,Storage,Q2,281.49,69.0,41283.70999999999
2024-05-30,MAC1,Storage,Q2,244.73,69.0,41528.439999999995
2024-05-31,MAC1,Storage,Q2,239.49,76.0,41767.92999999999
2024-06-01,MAC1,Storage,Q2,178.26,57.0,41946.189999999995
2024-06-02,MAC1,Storage,Q2,158.05,77.0,42104.24
2024-06-03,MAC1,Storage,Q2,249.28,69.0,42353.52
2024-06-04,MAC1,Storage,Q2,235.36,53.0,42588.88
2024-06-05,MAC1,Storage,Q2,272.66,67.0,42861.54
2024-06-06,MAC1,Storage,Q2,264.28,81.0,43125.82
2024-06-07,MAC1,Storage,Q2,263.9,69.0,43389.72
2024-06-08,MAC1,Storage,Q2,157.56,76.0,43547.28
2024-06-09,MAC1,Storage,Q2,183.75,78.0,43731.03
2024-06-10,MAC1,Storage,Q2,244.55,68.0,43975.58
2024-06-11,MAC1,Storage,Q2,259.99,58.0,44235.56999999999
2024-06-12,MAC1,Storage,Q2,252.03,61.0,44487.59999999999
2024-06-13,MAC1,Storage,Q2,281.94,55.0,44769.53999999999
2024-06-14,MAC1,Storage,Q2,241.27,71.0,45010.80999999999
2024-06-15,MAC1,Storage,Q2,184.65,79.0,45195.45999999999
2024-06-16,MAC1,Storage,Q2,169.64,75.0,45365.09999999999
2024-06-17,MAC1,Storage,Q2,265.53,76.0,45630.62999999999
2024-06-18,MAC1,Storage,Q2,276.36,59.0,45906.98999999999
2024-06-19,MAC1,Storage,Q2,248.55,72.0,46155.53999999999
2024-06-20,MAC1,Storage,Q2,269.62,70.0,46425.159999999996
2024-06-21,MAC1,Storage,Q2,216.51,69.0,46641.67
2024-06-22,MAC1,Storage,Q2,173.85,58.0,46815.52
2024-06-23,MAC1,Storage,Q2,183.85,69.0,46999.369999999995
2024-06-24,MAC1,Storage,Q2,246.71,65.0,47246.079999999994
2024-06-25,MAC1,Storage,Q2,268.25,57.0,47514.329999999994
2024-06-26,MAC1,Storage,Q2,258.9,69.0,47773.229999999996
2024-06-27,MAC1,Storage,Q2,256.98,74.0,48030.20999999999
2024-06-28,MAC1,Storage,Q2,218.07,75.0,48248.27999999999
2024-06-29,MAC1,Storage,Q2,198.18,57.0,48446.45999999999
2024-06-30,MAC1,Storage,Q2,155.88,66.0,48602.33999999999
2024-07-01,MAC1,Storage,Q3,285.45,71.0,48887.789999999986
2024-07-02,MAC1,Storage,Q3,293.54,78.0,49181.32999999999
2024-07-03,MAC1,Storage,Q3,259.48,65.0,49440.80999999999
2024-07-04,MAC1,Storage,Q3,242.92,78.0,49683.72999999999
2024-07-05,MAC1,Storage,Q3,250.68,67.0,49934.40999999999
2024-07-06,MAC1,Storage,Q3,216.92,76.0,50151.32999999999
2024-07-07,MAC1,Storage,Q3,192.91,67.0,50344.23999999999
2024-07-08,MAC1,Storage,Q3,310.75,86.0,50654.98999999999
2024-07-09,MAC1,Storage,Q3,234.74,56.0,50889.72999999999
2024-07-10,MAC1,Storage,Q3,262.78,67.0,51152.50999999999
2024-07-11,MAC1,Storage,Q3,266.35,70.0,51418.859999999986
2024-07-12,MAC1,Storage,Q3,244.77,61.0,51663.62999999998
2024-07-13,MAC1,Storage,Q3,766.55,100.0,52430.17999999999
2024-07-14,MAC1,Storage,Q3,170.27,54.0,52600.44999999999
2024-07-15,MAC1,Storage,Q3,274.07,66.0,52874.51999999999
2024-07-16,MAC1,Storage,Q3,276.73,78.0,53151.24999999999
2024-07-17,MAC1,Storage,Q3,263.68,61.0,53414.92999999999
2024-07-18,MAC1,Storage,Q3,246.91,66.0,53661.84
2024-07-19,MAC1,Storage,Q3,245.56,66.0,53907.399999999994
2024-07-20,MAC1,Storage,Q3,187.79,65.0,54095.189999999995
2024-07-21,MAC1,Storage,Q3,167.17,67.0,54262.35999999999
2024-07-22,MAC1,Storage,Q3,265.67,60.0,54528.02999999999
2024-07-23,MAC1,Storage,Q3,271.86,73.0,54799.88999999999
2024-07-24,MAC1,Storage,Q3,256.33,68.0,55056.219999999994
2024-07-25,MAC1,Storage,Q3,244.63,61.0,55300.84999999999
2024-07-26,MAC1,Storage,Q3,273.02,69.0,55573.86999999999
2024-07-27,MAC1,Storage,Q3,201.22,71.0,55775.08999999999
2024-07-28,MAC1,Storage,Q3,189.44,67.0,55964.52999999999
2024-07-29,MAC1,Storage,Q3,266.53,77.0,56231.05999999999
2024-07-30,MAC1,Storage,Q3,255.83,56.0,56486.88999999999
2024-07-31,MAC1,Storage,Q3,251.14,60.0,56738.02999999999
2024-08-01,MAC1,Storage,Q3,241.18,67.0,56979.20999999999
2024-08-02,MAC1,Storage,Q3,258.63,64.0,57237.83999999999
2024-08-03,MAC1,Storage,Q3,200.72,65.0,57438.55999999999
2024-08-04,MAC1,Storage,Q3,172.88,63.0,57611.43999999999
2024-08-05,MAC1,Storage,Q3,265.28,72.0,57876.71999999999
2024-08-06,MAC1,Storage,Q3,316.4,73.0,58193.11999999999
2024-08-07,MAC1,Storage,Q3,262.35,55.0,58455.46999999999
2024-08-08,MAC1,Storage,Q3,250.34,65.0,58705.80999999998
2024-08-09,MAC1,Storage,Q3,270.7,77.0,58976.50999999998
2024-08-10,MAC1,Storage,Q3,210.34,66.0,59186.84999999998
2024-08-11,MAC1,Storage,Q3,209.4,70.0,59396.24999999998
2024-08-12,MAC1,Storage,Q3,208.71,69.0,59604.95999999998
2024-08-13,MAC1,Storage,Q3,265.12,61.0,59870.07999999998
2024-08-14,MAC1,Storage,Q3,275.05,62.0,60145.12999999999
2024-08-15,MAC1,Storage,Q3,273.77,67.0,60418.89999999999
2024-08-16,MAC1,Storage,Q3,269.04,67.0,60687.93999999999
2024-08-17,MAC1,Storage,Q3,191.01,57.0,60878.94999999999
2024-08-18,MAC1,Storage,Q3,199.85,61.0,61078.79999999999
2024-08-19,MAC1,Storage,Q3,254.45,64.0,61333.249999999985
2024-08-20,MAC1,Storage,Q3,274.2,61.0,61607.44999999998
2024-08-21,MAC1,Storage,Q3,286.6,66.0,61894.04999999998
2024-08-22,MAC1,Storage,Q3,280.74,64.0,62174.78999999998
2024-08-23,MAC1,Storage,Q3,225.12,50.0,62399.90999999998
2024-08-24,MAC1,Storage,Q3,191.21,63.0,62591.11999999998
2024-08-25,MAC1,Storage,Q3,167.11,64.0,62758.22999999998
2024-08-26,MAC1,Storage,Q3,284.56,66.0,63042.78999999998
2024-08-27,MAC1,Storage,Q3,223.74,49.0,63266.52999999998
2024-08-28,MAC1,Storage,Q3,298.01,78.0,63564.53999999998
2024-08-29,MAC1,Storage,Q3,266.96,67.0,63831.49999999998
2024-08-30,MAC1,Storage,Q3,294.28,66.0,64125.77999999999
2024-08-31,MAC1,Storage,Q3,181.68,54.0,64307.45999999999
2024-09-01,MAC1,Storage,Q3,199.81,77.0,64507.26999999999
2024-09-02,MAC1,Storage,Q3,311.38,63.0,64818.64999999999
2024-09-03,MAC1,Storage,Q3,298.39,76.0,65117.039999999986
2024-09-04,MAC1,Storage,Q3,319.99,68.0,65437.029999999984
2024-09-05,MAC1,Storage,Q3,295.22,62.0,65732.24999999999
2024-09-06,MAC1,Storage,Q3,269.89,77.0,66002.13999999998
2024-09-07,MAC1,Storage,Q3,203.66,60.0,66205.79999999999
2024-09-08,MAC1,Storage,Q3,182.83,65.0,66388.62999999999
2024-09-09,MAC1,Storage,Q3,293.72,72.0,66682.34999999999
2024-09-10,MAC1,Storage,Q3,267.78,64.0,66950.12999999999
2024-09-11,MAC1,Storage,Q3,301.62,72.0,67251.74999999999
2024-09-12,MAC1,Storage,Q3,244.76,54.0,67496.50999999998
2024-09-13,MAC1,Storage,Q3,296.66,71.0,67793.16999999998
2024-09-14,MAC1,Storage,Q3,193.23,60.0,67986.39999999998
2024-09-15,MAC1,Storage,Q3,172.08,57.0,68158.48
2024-09-16,MAC1,Storage,Q3,265.27,53.0,68423.75
2024-09-17,MAC1,Storage,Q3,285.72,60.0,68709.47
2024-09-18,MAC1,Storage,Q3,276.05,61.0,68985.52
2024-09-19,MAC1,Storage,Q3,257.11,72.0,69242.63
2024-09-20,MAC1,Storage,Q3,281.17,63.0,69523.8
2024-09-21,MAC1,Storage,Q3,164.03,56.0,69687.83
2024-09-22,MAC1,Storage,Q3,186.7,62.0,69874.53
2024-09-23,MAC1,Storage,Q3,292.91,60.0,70167.44
2024-09-24,MAC1,Storage,Q3,305.25,62.0,70472.69
2024-09-25,MAC1,Storage,Q3,302.81,74.0,70775.5
2024-09-26,MAC1,Storage,Q3,314.7,71.0,71090.2
2024-09-27,MAC1,Storage,Q3,294.74,74.0,71384.94
2024-09-28,MAC1,Storage,Q3,201.74,83.0,71586.68000000001
2024-09-29,MAC1,Storage,Q3,197.73,69.0,71784.41
2024-09-30,MAC1,Storage,Q3,246.8,64.0,72031.21
2024-10-01,MAC1,Storage,Q4,307.34,53.0,72338.54999999999
2024-10-02,MAC1,Storage,Q4,279.24,67.0,72617.79
2024-10-03,MAC1,Storage,Q4,284.84,65.0,72902.62999999999
2024-10-04,MAC1,Storage,Q4,264.74,70.0,73167.37
2024-10-05,MAC1,Storage,Q4,185.22,68.0,73352.59
2024-10-06,MAC1,Storage,Q4,175.02,52.0,73527.61
2024-10-07,MAC1,Storage,Q4,272.82,63.0,73800.43000000001
2024-10-08,MAC1,Storage,Q4,310.76,71.0,74111.19
2024-10-09,MAC1,Storage,Q4,311.41,68.0,74422.6
2024-10-10,MAC1,Storage,Q4,325.01,71.0,74747.61
2024-10-11,MAC1,Storage,Q4,278.91,48.0,75026.52
2024-10-12,MAC1,Storage,Q4,196.69,64.0,75223.21
2024-10-13,MAC1,Storage,Q4,187.74,53.0,75410.95000000001
2024-10-14,MAC1,Storage,Q4,274.08,66.0,75685.03000000001
2024-10-15,MAC1,Storage,Q4,289.94,68.0,75974.97000000002
2024-10-16,MAC1,Storage,Q4,313.59,62.0,76288.56000000001
2024-10-17,MAC1,Storage,Q4,298.5,62.0,76587.05999999998
2024-10-18,MAC1,Storage,Q4,288.01,65.0,76875.06999999998
2024-10-19,MAC1,Storage,Q4,230.45,72.0,77105.51999999997
2024-10-20,MAC1,Storage,Q4,190.91,68.0,77296.42999999998
2024-10-21,MAC1,Storage,Q4,297.44,54.0,77593.86999999998
2024-10-22,MAC1,Storage,Q4,256.71,53.0,77850.57999999999
2024-10-23,MAC1,Storage,Q4,315.89,71.0,78166.46999999999
2024-10-24,MAC1,Storage,Q4,289.98,72.0,78456.44999999998
2024-10-25,MAC1,Storage,Q4,292.41,77.0,78748.85999999999
2024-10-26,MAC1,Storage,Q4,201.59,60.0,78950.44999999998
2024-10-27,MAC1,Storage,Q4,193.16,56.0,79143.60999999999
2024-10-28,MAC1,Storage,Q4,297.95,64.0,79441.55999999998
2024-10-29,MAC1,Storage,Q4,276.07,60.0,79717.62999999999
2024-10-30,MAC1,Storage,Q4,272.28,59.0,79989.90999999999
2024-10-31,MAC1,Storage,Q4,281.32,55.0,80271.23
2024-11-01,MAC1,Storage,Q4,216.38,72.0,80487.61
2024-11-02,MAC1,Storage,Q4,222.66,71.0,80710.26999999999
2024-11-03,MAC1,Storage,Q4,228.93,67.0,80939.19999999998
2024-11-04,MAC1,Storage,Q4,265.25,57.0,81204.44999999998
2024-11-05,MAC1,Storage,Q4,324.74,69.0,81529.18999999999
2024-11-06,MAC1,Storage,Q4,289.79,67.0,81818.97999999998
2024-11-07,MAC1,Storage,Q4,289.92,52.0,82108.89999999998
2024-11-08,MAC1,Storage,Q4,324.73,76.0,82433.62999999998
2024-11-09,MAC1,Storage,Q4,202.06,61.0,82635.68999999997
2024-11-10,MAC1,Storage,Q4,172.46,64.0,82808.14999999998
2024-11-11,MAC1,Storage,Q4,317.63,80.0,83125.77999999998
2024-11-12,MAC1,Storage,Q4,299.2,56.0,83424.97999999998
2024-11-13,MAC1,Storage,Q4,309.67,62.0,83734.64999999998
2024-11-14,MAC1,Storage,Q4,313.39,67.0,84048.03999999998
2024-11-15,MAC1,Storage,Q4,284.47,51.0,84332.50999999998
2024-11-16,MAC1,Storage,Q4,192.44,63.0,84524.94999999998
2024-11-17,MAC1,Storage,Q4,233.81,62.0,84758.75999999998
2024-11-18,MAC1,Storage,Q4,323.09,58.0,85081.84999999999
2024-11-19,MAC1,Storage,Q4,326.77,68.0,85408.62
2024-11-20,MAC1,Storage,Q4,288.6,74.0,85697.22
2024-11-21,MAC1,Storage,Q4,290.57,68.0,85987.79000000001
2024-11-22,MAC1,Storage,Q4,299.43,66.0,86287.22
2024-11-23,MAC1,Storage,Q4,251.55,73.0,86538.77
2024-11-24,MAC1,Storage,Q4,203.37,70.0,86742.14
2024-11-25,MAC1,Storage,Q4,285.53,57.0,87027.67
2024-11-26,MAC1,Storage,Q4,286.78,64.0,87314.45
2024-11-27,MAC1,Storage,Q4,337.29,73.0,87651.73999999999
2024-11-28,MAC1,Storage,Q4,316.85,65.0,87968.59
2024-11-29,MAC1,Storage,Q4,310.42,71.0,88279.01
2024-11-30,MAC1,Storage,Q4,207.38,51.0,88486.39
2024-12-01,MAC1,Storage,Q4,238.61,59.0,88725.0
2024-12-02,MAC1,Storage,Q4,307.68,60.0,89032.68
2024-12-03,MAC1,Storage,Q4,344.53,54.0,89377.20999999999
2024-12-04,MAC1,Storage,Q4,361.66,69.0,89738.87
2024-12-05,MAC1,Storage,Q4,313.7,58.0,90052.56999999999
2024-12-06,MAC1,Storage,Q4,332.93,44.0,90385.49999999999
2024-12-07,MAC1,Storage,Q4,221.92,64.0,90607.41999999998
2024-12-08,MAC1,Storage,Q4,234.48,78.0,90841.89999999998
2024-12-09,MAC1,Storage,Q4,361.9,75.0,91203.79999999997
2024-12-10,MAC1,Storage,Q4,305.97,55.0,91509.76999999997
2024-12-11,MAC1,Storage,Q4,292.86,62.0,91802.62999999998
2024-12-12,MAC1,Storage,Q4,367.94,66.0,92170.56999999998
2024-12-13,MAC1,Storage,Q4,273.37,54.0,92443.93999999997
2024-12-14,MAC1,Storage,Q4,223.07,67.0,92667.00999999998
2024-12-15,MAC1,Storage,Q4,373.81,57.0,93040.81999999998
2024-12-16,MAC1,Storage,Q4,568.15,59.0,93608.96999999997
2024-12-17,MAC1,Storage,Q4,605.15,57.0,94214.11999999997
2024-12-18,MAC1,Storage,Q4,545.39,55.0,94759.50999999997
2024-12-19,MAC1,Storage,Q4,504.54,66.0,95264.04999999996
2024-12-20,MAC1,Storage,Q4,593.45,68.0,95857.5
2024-12-21,MAC1,Storage,Q4,453.73,82.0,96311.23
2024-12-22,MAC1,Storage,Q4,347.08,77.0,96658.31
2024-12-23,MAC1,Storage,Q4,566.49,76.0,97224.8
2024-12-24,MAC1,Storage,Q4,639.04,67.0,97863.84
2024-12-25,MAC1,Storage,Q4,312.67,62.0,98176.51
2024-12-26,MAC1,Storage,Q4,328.72,70.0,98505.23
2024-12-27,MAC1,Storage,Q4,299.86,66.0,98805.09
2024-12-28,MAC1,Storage,Q4,222.04,71.0,99027.12999999999
2024-12-29,MAC1,Storage,Q4,218.77,52.0,99245.9
2024-12-30,MAC1,Storage,Q4,324.99,71.0,99570.89
2024-01-01,MAC3,Database,Q1,338.26,60.0,338.26
2024-01-02,MAC3,Database,Q1,357.99,62.0,696.25
2024-01-03,MAC3,Database,Q1,372.39,84.0,1068.6399999999999
2024-01-04,MAC3,Database,Q1,353.67,67.0,1422.31
2024-01-05,MAC3,Database,Q1,400.87,56.0,1823.1799999999998
2024-01-06,MAC3,Database,Q1,247.45,64.0,2070.6299999999997
2024-01-07,MAC3,Database,Q1,255.57,64.0,2326.2
2024-01-08,MAC3,Database,Q1,376.27,63.0,2702.47
2024-01-09,MAC3,Database,Q1,312.97,70.0,3015.4399999999996
2024-01-10,MAC3,Database,Q1,413.04,70.0,3428.4799999999996
2024-01-11,MAC3,Database,Q1,358.5,58.0,3786.9799999999996
2024-01-12,MAC3,Database,Q1,326.19,60.0,4113.169999999999
2024-01-13,MAC3,Database,Q1,265.89,81.0,4379.0599999999995
2024-01-14,MAC3,Database,Q1,237.97,55.0,4617.03
2024-01-15,MAC3,Database,Q1,342.86,71.0,4959.889999999999
2024-01-16,MAC3,Database,Q1,340.49,52.0,5300.379999999999
2024-01-17,MAC3,Database,Q1,357.05,70.0,5657.429999999999
2024-01-18,MAC3,Database,Q1,363.14,69.0,6020.57
2024-01-19,MAC3,Database,Q1,369.68,77.0,6390.25
2024-01-20,MAC3,Database,Q1,231.83,68.0,6622.08
2024-01-21,MAC3,Database,Q1,239.74,64.0,6861.82
2024-01-22,MAC3,Database,Q1,323.87,49.0,7185.689999999999
2024-01-23,MAC3,Database,Q1,370.24,69.0,7555.9299999999985
2024-01-24,MAC3,Database,Q1,405.84,73.0,7961.769999999999
2024-01-25,MAC3,Database,Q1,364.79,76.0,8326.56
2024-01-26,MAC3,Database,Q1,368.17,85.0,8694.73
2024-01-27,MAC3,Database,Q1,307.28,74.0,9002.01
2024-01-28,MAC3,Database,Q1,246.17,49.0,9248.18
2024-01-29,MAC3,Database,Q1,320.79,48.0,9568.970000000001
2024-01-30,MAC3,Database,Q1,376.04,75.0,9945.010000000002
2024-01-31,MAC3,Database,Q1,326.19,65.0,10271.200000000003
2024-02-01,MAC3,Database,Q1,419.37,74.0,10690.570000000003
2024-02-02,MAC3,Database,Q1,376.51,64.0,11067.080000000004
2024-02-03,MAC3,Database,Q1,288.66,66.0,11355.740000000003
2024-02-04,MAC3,Database,Q1,281.6,67.0,11637.340000000004
2024-02-05,MAC3,Database,Q1,370.85,56.0,12008.190000000004
2024-02-06,MAC3,Database,Q1,370.89,72.0,12379.080000000004
2024-02-07,MAC3,Database,Q1,321.08,47.0,12700.16
2024-02-08,MAC3,Database,Q1,339.55,69.0,13039.71
2024-02-09,MAC3,Database,Q1,376.69,64.0,13416.4
2024-02-10,MAC3,Database,Q1,294.92,67.0,13711.32
2024-02-11,MAC3,Database,Q1,255.11,57.0,13966.43
2024-02-12,MAC3,Database,Q1,351.39,71.0,14317.82
2024-02-13,MAC3,Database,Q1,395.06,57.0,14712.88
2024-02-14,MAC3,Database,Q1,381.48,65.0,15094.359999999999
2024-02-15,MAC3,Database,Q1,363.77,68.0,15458.13
2024-02-16,MAC3,Database,Q1,358.46,57.0,15816.589999999998
2024-02-17,MAC3,Database,Q1,261.41,67.0,16077.999999999998
2024-02-18,MAC3,Database,Q1,225.39,57.0,16303.389999999998
2024-02-19,MAC3,Database,Q1,348.36,54.0,16651.749999999996
2024-02-20,MAC3,Database,Q1,411.62,65.0,17063.369999999995
2024-02-21,MAC3,Database,Q1,370.86,75.0,17434.229999999996
2024-02-22,MAC3,Database,Q1,405.9,71.0,17840.129999999997
2024-02-23,MAC3,Database,Q1,350.69,63.0,18190.82
2024-02-24,MAC3,Database,Q1,287.81,73.0,18478.63
2024-02-25,MAC3,Database,Q1,268.82,71.0,18747.45
2024-02-26,MAC3,Database,Q1,397.74,73.0,19145.190000000002
2024-02-27,MAC3,Database,Q1,386.65,72.0,19531.840000000004
2024-02-28,MAC3,Database,Q1,431.9,67.0,19963.740000000005
2024-02-29,MAC3,Database,Q1,363.23,67.0,20326.970000000005
2024-03-01,MAC3,Database,Q1,368.03,73.0,20695.000000000004
2024-03-02,MAC3,Database,Q1,311.08,65.0,21006.080000000005
2024-03-03,MAC3,Database,Q1,285.72,55.0,21291.800000000007
2024-03-04,MAC3,Database,Q1,393.18,57.0,21684.980000000007
2024-03-05,MAC3,Database,Q1,379.9,69.0,22064.88000000001
2024-03-06,MAC3,Database,Q1,399.3,57.0,22464.180000000008
2024-03-07,MAC3,Database,Q1,426.05,51.0,22890.230000000007
2024-03-08,MAC3,Database,Q1,377.81,70.0,23268.040000000008
2024-03-09,MAC3,Database,Q1,320.18,71.0,23588.22000000001
2024-03-10,MAC3,Database,Q1,290.01,65.0,23878.230000000003
2024-03-11,MAC3,Database,Q1,431.72,68.0,24309.950000000004
2024-03-12,MAC3,Database,Q1,422.63,56.0,24732.580000000005
2024-03-13,MAC3,Database,Q1,371.6,58.0,25104.180000000004
2024-03-14,MAC3,Database,Q1,401.14,54.0,25505.320000000003
2024-03-15,MAC3,Database,Q1,449.8,81.0,25955.120000000003
2024-03-16,MAC3,Database,Q1,1291.96,89.0,27247.08
2024-03-17,MAC3,Database,Q1,277.07,64.0,27524.15
2024-03-18,MAC3,Database,Q1,385.12,67.0,27909.27
2024-03-19,MAC3,Database,Q1,380.13,56.0,28289.4
2024-03-20,MAC3,Database,Q1,392.72,66.0,28682.120000000003
2024-03-21,MAC3,Database,Q1,410.44,73.0,29092.56
2024-03-22,MAC3,Database,Q1,383.1,69.0,29475.66
2024-03-23,MAC3,Database,Q1,278.31,66.0,29753.97
2024-03-24,MAC3,Database,Q1,254.64,63.0,30008.61
2024-03-25,MAC3,Database,Q1,431.11,69.0,30439.72
2024-03-26,MAC3,Database,Q1,400.39,66.0,30840.110000000004
2024-03-27,MAC3,Database,Q1,424.27,62.0,31264.380000000005
2024-03-28,MAC3,Database,Q1,410.92,60.0,31675.300000000003
2024-03-29,MAC3,Database,Q1,393.64,56.0,32068.940000000002
2024-03-30,MAC3,Database,Q1,283.62,52.0,32352.56
2024-03-31,MAC3,Database,Q1,256.53,57.0,32609.09
2024-04-01,MAC3,Database,Q2,399.77,54.0,33008.86
2024-04-02,MAC3,Database,Q2,364.24,53.0,33373.1
2024-04-03,MAC3,Database,Q2,410.91,59.0,33784.01
2024-04-04,MAC3,Database,Q2,395.55,77.0,34179.560000000005
2024-04-05,MAC3,Database,Q2,395.01,55.0,34574.57000000001
2024-04-06,MAC3,Database,Q2,323.98,56.0,34898.55000000001
2024-04-07,MAC3,Database,Q2,269.45,67.0,35168.00000000001
2024-04-08,MAC3,Database,Q2,396.14,65.0,35564.14000000001
2024-04-09,MAC3,Database,Q2,442.19,68.0,36006.33000000001
2024-04-10,MAC3,Database,Q2,464.72,59.0,36471.05000000001
2024-04-11,MAC3,Database,Q2,386.55,64.0,36857.600000000006
2024-04-12,MAC3,Database,Q2,426.25,62.0,37283.850000000006
2024-04-13,MAC3,Database,Q2,286.87,45.0,37570.72000000001
2024-04-14,MAC3,Database,Q2,1999.03,89.0,39569.75000000001
2024-04-15,MAC3,Database,Q2,433.12,67.0,40002.87000000001
2024-04-16,MAC3,Database,Q2,492.16,64.0,40495.03000000001
2024-04-17,MAC3,Database,Q2,461.87,75.0,40956.900000000016
2024-04-18,MAC3,Database,Q2,428.39,67.0,41385.290000000015
2024-04-19,MAC3,Database,Q2,454.35,62.0,41839.640000000014
2024-04-20,MAC3,Database,Q2,294.13,55.0,42133.77000000001
2024-04-21,MAC3,Database,Q2,257.26,53.0,42391.03000000001
2024-04-22,MAC3,Database,Q2,405.7,62.0,42796.73000000001
2024-04-23,MAC3,Database,Q2,494.97,60.0,43291.70000000001
2024-04-24,MAC3,Database,Q2,460.3,71.0,43752.000000000015
2024-04-25,MAC3,Database,Q2,418.85,74.0,44170.85000000001
2024-04-26,MAC3,Database,Q2,427.99,63.0,44598.84000000001
2024-04-27,MAC3,Database,Q2,333.36,53.0,44932.200000000004
2024-04-28,MAC3,Database,Q2,304.81,57.0,45237.01
2024-04-29,MAC3,Database,Q2,448.7,58.0,45685.71
2024-04-30,MAC3,Database,Q2,376.0,60.0,46061.71
2024-05-01,MAC3,Database,Q2,390.19,71.0,46451.9
2024-05-02,MAC3,Database,Q2,406.08,74.0,46857.98
2024-05-03,MAC3,Database,Q2,441.36,46.0,47299.340000000004
2024-05-04,MAC3,Database,Q2,305.42,75.0,47604.76
2024-05-05,MAC3,Database,Q2,264.33,54.0,47869.090000000004
2024-05-06,MAC3,Database,Q2,414.29,54.0,48283.380000000005
2024-05-07,MAC3,Database,Q2,518.24,63.0,48801.62
2024-05-08,MAC3,Database,Q2,447.85,53.0,49249.47
2024-05-09,MAC3,Database,Q2,506.52,68.0,49755.99
2024-05-10,MAC3,Database,Q2,473.28,71.0,50229.27
2024-05-11,MAC3,Database,Q2,395.05,67.0,50624.32
2024-05-12,MAC3,Database,Q2,349.76,83.0,50974.08
2024-05-13,MAC3,Database,Q2,396.27,62.0,51370.350000000006
2024-05-14,MAC3,Database,Q2,449.22,53.0,51819.57000000001
2024-05-15,MAC3,Database,Q2,418.2,72.0,52237.770000000004
2024-05-16,MAC3,Database,Q2,459.78,73.0,52697.55
2024-05-17,MAC3,Database,Q2,438.72,51.0,53136.270000000004
2024-05-18,MAC3,Database,Q2,314.23,65.0,53450.50000000001
2024-05-19,MAC3,Database,Q2,345.95,67.0,53796.450000000004
2024-05-20,MAC3,Database,Q2,445.9,62.0,54242.350000000006
2024-05-21,MAC3,Database,Q2,522.2,81.0,54764.55
2024-05-22,MAC3,Database,Q2,556.04,75.0,55320.590000000004
2024-05-23,MAC3,Database,Q2,419.08,65.0,55739.670000000006
2024-05-24,MAC3,Database,Q2,427.19,71.0,56166.86000000001
2024-05-25,MAC3,Database,Q2,334.83,64.0,56501.69000000001
2024-05-26,MAC3,Database,Q2,277.11,53.0,56778.80000000001
2024-05-27,MAC3,Database,Q2,454.82,47.0,57233.62000000001
2024-05-28,MAC3,Database,Q2,488.69,67.0,57722.31000000001
2024-05-29,MAC3,Database,Q2,478.56,63.0,58200.87
2024-05-30,MAC3,Database,Q2,473.05,70.0,58673.920000000006
2024-05-31,MAC3,Database,Q2,406.46,61.0,59080.380000000005
2024-06-01,MAC3,Database,Q2,2021.49,100.0,61101.87
2024-06-02,MAC3,Database,Q2,323.46,48.0,61425.33
2024-06-03,MAC3,Database,Q2,474.54,63.0,61899.87
2024-06-04,MAC3,Database,Q2,475.06,68.0,62374.93
2024-06-05,MAC3,Database,Q2,562.03,68.0,62936.96
2024-06-06,MAC3,Database,Q2,506.41,52.0,63443.37
2024-06-07,MAC3,Database,Q2,437.52,59.0,63880.89
2024-06-08,MAC3,Database,Q2,393.62,69.0,64274.51
2024-06-09,MAC3,Database,Q2,315.66,55.0,64590.170000000006
2024-06-10,MAC3,Database,Q2,455.39,80.0,65045.560000000005
2024-06-11,MAC3,Database,Q2,487.01,60.0,65532.57000000001
2024-06-12,MAC3,Database,Q2,507.82,70.0,66040.39000000001
2024-06-13,MAC3,Database,Q2,435.06,51.0,66475.45000000001
2024-06-14,MAC3,Database,Q2,506.03,67.0,66981.48000000001
2024-06-15,MAC3,Database,Q2,365.23,59.0,67346.71
2024-06-16,MAC3,Database,Q2,361.96,73.0,67708.67000000001
2024-06-17,MAC3,Database,Q2,490.73,60.0,68199.40000000001
2024-06-18,MAC3,Database,Q2,470.12,57.0,68669.52
2024-06-19,MAC3,Database,Q2,522.36,74.0,69191.88
2024-06-20,MAC3,Database,Q2,531.81,59.0,69723.69
2024-06-21,MAC3,Database,Q2,433.19,69.0,70156.88
2024-06-22,MAC3,Database,Q2,361.46,71.0,70518.34000000001
2024-06-23,MAC3,Database,Q2,340.24,67.0,70858.58000000002
2024-06-24,MAC3,Database,Q2,425.88,55.0,71284.46000000002
2024-06-25,MAC3,Database,Q2,502.87,53.0,71787.33000000002
2024-06-26,MAC3,Database,Q2,427.68,51.0,72215.01000000001
2024-06-27,MAC3,Database,Q2,513.64,75.0,72728.65000000001
